id,cons_12m,cons_gas_12m,cons_last_month,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,channel0,channel1,channel2,channel3,channel4,channel5,channel6,date_activ,date_end,date_modif_prod,date_renewal,origin0,origin1,origin2,origin3,origin4,origin5,price_p1_var,price_p2_var,price_p3_var,price_p1_fix,price_p2_fix,price_p3_fix,churn
0010bcc39e42b3c2131ed2ce55246e3c,7440,0,1062,1062,1311.16,1062,30,18.37,0.19923,0,45.80687796,0,213.76,38.58,38.58,2,81.61,3,13.856,0,0,0,1,0,0,0,4598,5763,5397,5329,0,0,0,0,0,1,0.1815585,0,0,45.31970996,0,0,0
4c44416658a8c57c79e799a1db30fb59,8318,0,0,0,1234.46,0,0,17.5,0.145711,0,44.31137796,0,0,24.42,24.42,1,110.18,5,13.2,0,0,0,1,0,0,0,3947,5774,3947,5415,0,1,0,0,0,0,0.148854083,0,0,44.37063536,0,0,0
6cd5ab224d6e8bbac947d91041213402,11341,0,3311,3311,1009.74,3311,0,16.78,0.165022,0.08638,44.31137796,0,292.23,9.2,9.2,1,110.71,6,13.856,0,0,1,0,0,0,0,3368,5925,3368,5560,0,1,0,0,0,0,0.168357,0.08686025,0,44.29656046,0,0,0
4ee5cab24469567f91e53e80377ce7ed,1562,0,0,0,235.19,0,0,13.93,0.144039,0,46.30537836,0,0,20.42,20.42,1,20.5,4,10.35,0,1,0,0,0,0,0,4147,5974,5577,5609,0,0,1,0,0,0,0.149721083,0,0,44.26693036,0,0,0
5170ee46304a1d825450fd23977f5147,2311,0,0,0,345.24,0,0,9.49,0.145137,0,44.31137796,0,0,20.34,20.34,1,34.42,4,11,0,0,1,0,0,0,0,4309,5770,5376,5406,0,0,0,0,0,1,0.149147333,0,0,44.44470996,0,0,1
5df2c33b1d170ef5096eb42c19c785d4,38901,34875,4111,4111,3773.89,4111,0,130.68,0.114202,0.099086,40.606701,0,383.77,10.52,10.52,2,425.36,5,31.5,0,0,1,0,0,0,0,3754,5946,5578,5581,0,0,0,0,0,1,0.125326583,0.10498325,0.074762667,40.5931235,24.35587114,16.23724736,0
65dd5ca92561c619dcbda419521e9e71,16328,766,2000,2000,1205.29,1357,0,16.39,0.142592,0,44.31137796,0,196.04,24.24,24.24,2,142.86,5,13.15,0,0,1,0,0,0,0,3940,5767,5376,5403,0,0,0,0,0,1,0.147987833,0,0,44.37063546,0,0,0
69a8bf04d098803155171b1afba7c0a6,22129,0,2720,2720,2323,2720,0,129.25,0.116908,0.100019,40.606701,0,265.23,31.08,31.08,1,268.42,5,20.785,0,0,1,0,0,0,0,3812,6004,5416,5639,0,0,0,0,0,1,0.125252917,0.104774583,0.074391417,40.5659715,24.33957914,16.22638536,0
36e510cc513de897bb34872a5d41ed80,17005,0,970,970,2512.69,970,0,16.28,0.144058,0,44.31137796,0,139.64,3.7,3.7,1,216.5,5,13.856,0,0,1,0,0,0,0,3807,5999,5577,5634,0,0,0,0,0,1,0.147755333,0,0,44.26693046,0,0,0
8b36b449c6591b27bab5a1d8f9b9291c,4468,0,409,409,708.43,409,0,17.14,0.146348,0,45.80687796,0,62.28,30.75,30.75,1,61.27,5,13.856,0,0,1,0,0,0,0,3671,5788,5260,5132,0,0,0,0,0,1,0.158940833,0,0,44.32619046,0,0,0
c258eff5d773ff131a253ebc7b521f14,15801,0,0,0,0,0,0,0,0.145071,0,44.44470996,0,0,-46.02,-46.02,1,-114.74,6,13.856,0,1,0,0,0,0,0,3409,5986,3409,5622,0,0,0,0,0,1,0.0006,0,0,0,0,0,0
7852cc9e2243b0613f13dc6b47b8a796,4766,0,0,0,492.3,0,0,19.38,0.141666,0,44.31137796,0,0,7.8,7.8,1,40.03,4,10.392,0,0,1,0,0,0,0,4088,5915,5511,5550,0,0,0,0,0,1,0.1476945,0,0,44.35582036,0,0,0
ee8df1582e431faff2a4dea4b6441ed2,953085,0,68400,68400,5386.17,5181,0,131.04,0.11691,0.100572,40.606701,0,528.24,24.2,24.2,1,575.5,6,41.5,1,0,0,0,0,0,0,3604,5796,3604,5437,0,1,0,0,0,0,0.123626083,0.103160917,0.073901,40.6474275,24.38845514,16.25897136,0
20ef579dc0ae3d4fee434f6adadac00e,18557,0,0,0,1932.84,0,0,16.41,0.16059,0.083332,44.31137796,0,0,14.7,14.7,1,128.55,6,13.856,0,1,0,0,0,0,0,3296,5853,5440,5488,0,0,1,0,0,0,0.166012273,0.084292182,0,44.33157778,0,0,0
957ad2bcf499258f7be1f2eeb28a187c,7150,0,554,554,1057.24,554,0,19.12,0.144902,0,44.31137796,0,80.95,15.6,15.6,1,93.21,5,13.15,0,0,1,0,0,0,0,3667,5859,3667,5494,0,0,0,0,0,1,0.148698167,0,0,44.32619046,0,0,0
55de55ac6344f0bea14b08076fdddcac,0,0,0,0,0,0,0,0,0.140103,0,44.31137796,0,0,33.12,33.12,1,151.6,5,13.2,0,0,1,0,0,0,0,3866,5692,5623,5330,0,0,0,0,0,1,0.144967333,0,0,44.26693046,0,0,0
a256b566bf08837a13caabc32dafb155,1463,0,43,43,56.03,0,0,0,0.100167,0.091892,58.99595196,0,0,-1.32,-1.32,1,7.44,7,12.75,0,1,0,0,0,0,0,2974,5794,2974,5437,0,0,1,0,0,0,0.106532417,0.095304083,0.07086,59.055122,36.41770676,8.35099608,0
f9b4b659ad264e54f0600865599dff78,26844,0,0,0,2715.81,0,0,120.74,0.114603,0.098261,40.606701,0,0,11.55,11.55,1,317.14,3,24.15,0,0,1,0,0,0,0,4426,5887,5511,5522,0,0,1,0,0,0,0.124476833,0.104051667,0.07419125,40.728885,24.43733004,16.29155496,0
57d8fe18fb12572e7529ad9777fd75fa,6269,0,0,0,946.19,0,0,16.54,0.145541,0,44.31137796,0,0,34.68,34.68,1,98.43,6,13.856,0,0,1,0,0,0,0,3480,5671,5622,5307,0,1,0,0,0,0,0.150604833,0,0,44.26693046,0,0,0
4d4679c164a423a3852e8ae57687541d,6911,0,0,0,1004.45,0,0,13.91,0.140621,0,44.31137796,0,0,12.36,12.36,1,110.35,3,10.392,0,0,1,0,0,0,0,4390,5851,4845,5486,0,0,0,0,0,1,0.144954833,0,0,44.32619046,0,0,0
d57f8d9a4b9f9179cf1880ff036aa9a1,210246,0,41541,41541,1765.84,1448,0,16.3,0.164637,0.087381,44.31137796,0,176.32,19.28,19.28,1,169.42,6,13.2,1,0,0,0,0,0,0,3604,5796,3604,5437,0,1,0,0,0,0,0.167797167,0.08611425,0,44.35582046,0,0,1
5d2a4cc16b141e1394dd5035dfac800d,16681,0,334,334,535.71,0,0,18.02,0.146694,0,44.31137796,0,0,28.6,28.6,1,56.44,4,13.85,0,0,1,0,0,0,0,4278,5739,4278,5374,0,0,0,0,0,1,0.151217167,0,0,44.38545036,0,0,0
e56bb5347d9d81dacda87f7ab4def529,4483,14656,0,0,673.14,0,0,5.68,0.14346,0,45.81137796,0,0,20.52,20.52,2,68.36,4,13.2,0,0,0,1,0,0,0,4159,5986,5577,5622,0,1,0,0,0,0,0.149576583,0,0,44.26693046,0,0,0
59470abf25e95d8334151956a6ed9bd2,52134,33936,3472,3472,4671.62,3472,0,130.78,0.1169,0.100015,40.606701,0,346.41,47.16,47.16,2,538.3,4,31.5,0,0,1,0,0,0,0,4215,5676,4215,5312,0,0,0,0,0,1,0.124338417,0.10379375,0.073160333,40.7017324,24.42103848,16.28069392,0
0c6f6b23f1826f6ed996e3f833d85c97,11290,0,572,572,906.15,133,30,13.78,0.200722,0,46.70417796,0,26.87,45.12,45.12,2,65.12,4,13.856,0,0,1,0,0,0,0,4227,6021,5655,5330,0,0,0,0,0,1,0.17804875,0,0,45.43187546,0,0,0
e87bdb7775736a284fa29910874e4826,19414,0,473,473,353.33,237,0,131.04,0.120372,0.103487,40.606701,0,24.2,36.3,36.3,1,42.33,6,16,0,1,0,0,0,0,0,3508,5700,3508,5337,0,0,1,0,0,0,0.127797333,0.107260917,0.07648825,40.6881561,24.4128927,16.2752634,0
a29486e698c3ceda99415c1b7ca19651,27076,24758,5771,5771,3405.72,4889,0,18.66,0.143801,0,44.31137796,0,708.76,29.76,29.76,2,308.97,5,13.2,0,0,1,0,0,0,0,3814,6006,5225,5641,0,0,0,0,0,1,0.146699417,0,0,44.26693046,0,0,0
d394ccf14e902e1fbe0e02b891c05ad6,18521,0,0,0,362.83,0,0,17.69,0.146694,0,44.31137796,0,0,30.22,30.22,1,36.51,4,13.2,0,0,1,0,0,0,0,4242,5703,4242,5340,0,0,0,0,0,1,0.150757833,0,0,44.26693046,0,0,0
9d4f6f7802ada8adae9dea612677b664,29401,0,0,0,4436.81,0,0,15.2,0.146694,0,44.31137796,0,0,24.52,24.52,1,148.45,4,13.2,0,0,1,0,0,0,0,4269,5730,5085,5366,0,0,1,0,0,0,0.150561986,0,0,44.44470996,0,0,0
8edbd10b24bb0cce306a2f46ab164247,38998,0,1906,1906,4046.16,1906,0,161.71,0.11536,0.100243,40.606701,0,190.81,3.72,3.72,1,402.28,4,19.8,0,0,1,0,0,0,0,4137,5964,5577,5599,0,0,0,0,0,1,0.124973917,0.1045595,0.074235583,40.728885,24.43733004,16.29155496,0
81feb80cee11de57d733bd468529333a,5931,15063,0,0,1065.74,0,0,17.24,0.138847,0,44.31137796,0,0,7.32,7.32,4,62.7,5,13.856,0,0,1,0,0,0,0,3816,5944,5578,5568,0,1,0,0,0,0,0.177780833,0,0,45.43187546,0,0,0
63abf87439c71fd9e16ea477c42669ba,13317,0,1465,1465,1168.77,1179,0,131.24,0.115237,0.100123,40.606701,0,124.77,8.28,8.28,1,125.4,6,16.5,0,0,1,0,0,0,0,3370,5927,5416,5563,0,1,0,0,0,0,0.12373475,0.103537583,0.073348583,40.5931235,24.35587114,16.23724736,0
98875c3b8d6c537854593e8e1f3be168,48145,0,2800,2800,716.46,2,0,13.39,0.146694,0,44.31137796,0,0.3,30,30,1,122.88,4,13.15,0,0,1,0,0,0,0,4252,5713,4252,5348,0,0,0,0,0,1,0.151210083,0,0,44.40026526,0,0,0
a2076aa294dc6f4f746b3306167369fc,1617,6330,46,46,183.38,46,0,18.58,0.16695,0.089695,44.31137796,0,5.47,10.03,10.03,3,18.73,3,10.35,0,0,0,0,1,0,0,4430,5891,4430,5526,0,1,0,0,0,0,0.170424667,0.08840475,0,44.31137546,0,0,0
abea7297c07b9e664f93628058f35ef5,6017,0,1657,1657,820.92,1455,0,1.07,0.146348,0,45.80687796,0,214.63,21.78,21.78,3,86.79,6,13.2,0,1,0,0,0,0,0,3389,5946,3389,5581,0,1,0,0,0,0,0.149864667,0,0,44.40674526,0,0,0
7b8467b9b5c738e422005c52015adaee,1740024,0,222684,222684,4010.19,3771,0,16.12,0.164637,0.087381,44.31137796,0,425.62,22.95,22.95,1,376.18,6,13.856,1,0,0,0,0,0,0,3567,5759,3567,5394,0,0,1,0,0,0,0.168053917,0.086483417,0,44.37063546,0,0,0
58d7f66060ea8781d1f37e033960ebd9,8865,0,674,674,944.32,674,0,132.75,0.115237,0.100123,40.9390266,0,68.61,26.4,26.4,1,103.71,5,19.8,0,0,1,0,0,0,0,3748,5940,5418,5575,0,0,1,0,0,0,0.123685833,0.103488667,0.073299667,40.6486791,24.41142674,16.29280296,0
87dc3f37c5dd3e699094783aa1f7f060,3118110,468369,289924,289924,598.84,565,0,39.77,0.120372,0.103487,40.606701,0,60.1,42.48,42.48,2,67.48,4,17,0,0,1,0,0,0,0,4208,5669,4208,5305,0,0,0,0,0,1,0.128114333,0.107311667,0.076342111,40.5659714,24.33957921,16.22638552,0
bbcab4d655929852eb0927417cac6b6a,62945,96268,5304,5304,6298.67,5304,0,0,0.113323,0.096984,40.606701,0,509.09,36.2,36.2,2,572.06,4,62,0,0,0,0,1,0,0,4329,5790,4329,5437,0,0,0,0,0,1,0.121827083,0.101361417,0.072102,40.6474275,24.38845514,16.25897136,0
9ecc8117e0592d7c2fa79c023e6aef11,816280,0,60696,60696,2007.22,4770,0,121,0.113509,0.098391,40.606701,0,439.25,3.69,3.69,1,279.72,6,19.722,0,1,0,0,0,0,0,3394,5951,5577,5586,0,1,0,0,0,0,0.12423925,0.10382375,0.073500833,40.728885,24.43733004,16.29155496,0
60751bafad60f5d6ef33aa1c9fe0bfec,711298,0,12792,12792,14328.65,12792,0,131.71,0.097634,0.090062,58.99595196,0,1051,-18.18,-18.18,1,1094.59,5,118,1,0,0,0,0,0,0,3703,5894,4854,5529,0,1,0,0,0,0,0.104723667,0.093626333,0.068602,58.99594951,36.3812152,8.34262884,0
c2fa31883fbf46a4e99f6f28f6af7122,3769,0,0,0,558.82,0,0,16.5,0.144902,0,44.31137796,0,0,6.96,6.96,1,62.88,3,13.15,0,0,0,1,0,0,0,4458,5954,5223,5589,0,0,0,0,0,1,0.148119583,0,0,44.31137546,0,0,0
cbc62eafb0faf2eaf5b9d54c81e09ffd,32081,0,0,0,1890.11,0,0,120.76,0.115174,0.098837,40.606701,0,0,36.64,36.64,1,240.99,8,40,1,0,0,0,0,0,0,2884,5806,2884,5446,0,0,1,0,0,0,0.122755583,0.102290417,0.0730305,40.6474275,24.38845514,16.25897136,0
f0463afebee8a4d05854a5790d2f3c6b,26173,0,0,0,4021.3,0,0,0,0.138305,0,44.31137796,0,0,29.76,29.76,2,329.76,4,13.2,0,0,0,0,1,0,0,4325,5826,5460,5376,0,0,1,0,0,0,0.154097167,0,0,44.63545036,0,0,1
ed9a1f060cfbb9169735642ce32ea094,6812,0,0,0,755.49,0,0,13.88,0.145711,0,44.31137796,0,0,15.72,15.72,1,92.82,4,13.2,0,0,0,1,0,0,0,4047,5874,4047,5509,0,1,0,0,0,0,0.1497395,0,0,44.32619026,0,0,1
db9bbcb3991c701895fd7a98aab01bb0,6654,50814,0,0,428.18,0,0,16.82,0.145711,0,44.31137796,0,0,19.2,19.2,2,41.6,5,10.392,0,1,0,0,0,0,0,3935,5762,5020,5397,0,0,1,0,0,0,0.149969333,0,0,44.44470996,0,0,0
ee8b191a75a208020064afc83a71f302,154771,0,16122,16122,13376.46,16122,0,131.76,0.095919,0.088347,58.99595196,0,1333.55,-7.86,-7.86,1,856.93,7,43.648,0,0,1,0,0,0,0,2940,5911,4920,5546,0,0,1,0,0,0,0.105946417,0.094730417,0.069781,58.97622551,36.3690512,8.33983984,0
3af3ef9fda78d15c72c25d3d9c5a2678,27602,506450,3055,3055,2721.95,3055,0,131.81,0.115237,0.100123,40.606701,0,294.8,9.16,9.16,2,320.54,6,27.5,0,1,0,0,0,0,0,3368,5925,3368,5560,0,1,0,0,0,0,0.123971083,0.103777917,0.073593167,40.5931235,24.35587114,16.23724736,0
acc790aa776c1bc6261925663d9e1b7d,2243,0,698,698,280.03,698,0,19.46,0.146694,0,44.31137796,0,103.47,29.86,29.86,1,31.01,4,13.15,0,0,0,1,0,0,0,4241,5702,4241,5337,0,0,0,0,0,1,0.151210083,0,0,44.40026526,0,0,1
04c39ce7e7d535fd930fcd0028721960,11657,0,648,648,747.46,648,0,132.51,0.120372,0.103487,40.606701,0,64.05,43.08,43.08,1,92.65,6,17.25,0,1,0,0,0,0,0,3461,5683,3461,5319,0,1,0,0,0,0,0.127914417,0.107369583,0.076736333,40.7017324,24.42103848,16.28069392,0
87efca429c3ae2ba204db4577a8ae26a,16403,0,0,0,1675.12,0,0,117.18,0.115172,0.098282,40.606701,0,0,44.88,44.88,1,224.51,3,30,0,0,1,0,0,0,0,4579,5674,5358,5312,0,0,0,0,0,1,0.12335725,0.102796917,0.072141833,40.728885,24.43733004,16.29155496,1
92e7dcb6abf7608021955e332fc9b9ed,5731448,0,771203,771203,1760.39,0,0,40.25,0.164057,0.086803,44.31137796,0,0,17.45,17.45,1,138.84,5,13.85,1,0,0,0,0,0,0,4011,5838,4011,5473,0,0,0,0,0,1,0.16853225,0.08654175,0,44.44470996,0,0,0
87ff1797c781c6f51bc199e83cc96b54,4020,0,609,609,608.65,609,0,19.96,0.147506,0,45.80687796,0,90.77,17.13,17.13,1,64.36,3,10.392,0,0,0,1,0,0,0,4486,5947,5086,5582,0,0,0,0,0,1,0.151256667,0,0,44.56970996,0,0,0
9504fc1a7e47f544a0c54940e49e82a5,16417,0,0,0,2416.58,0,0,2.73,0.142819,0,44.31137796,0,0,17.22,17.22,1,202.09,6,10.392,1,0,0,0,0,0,0,3577,5769,3577,5404,0,0,1,0,0,0,0.147016833,0,0,44.37063526,0,0,0
3a8a2f6f0329927054c3149dac3cd533,36672,13339,2959,2959,3704.26,2959,0,129.61,0.116329,0.099439,40.606701,0,292.81,54.07,54.07,4,442.27,4,40,0,0,1,0,0,0,0,4237,5698,5341,5340,0,0,0,0,0,1,0.124556583,0.104019417,0.0732475,40.6881561,24.4128927,16.2752634,0
ec7386aca88430d0f65dff82a1c4a7e5,2365,0,0,0,354.8,0,0,18.62,0.145711,0,44.31137796,0,0,24.42,24.42,1,35.77,4,13.2,0,0,1,0,0,0,0,4300,5761,4300,5396,0,0,0,0,0,1,0.14991325,0,0,44.37063536,0,0,0
4bcc5f0284f0df4c13458f07c1fa2344,7806,0,0,0,1018,0,0,18.37,0.145711,0,44.31137796,0,0,11.06,11.06,1,100.77,4,11.42,0,0,0,1,0,0,0,4084,5911,4084,5546,0,0,0,0,0,1,0.149623667,0,0,44.29656036,0,0,0
2084b3f7b9dba88feb927fb45dafbb6e,135011,0,13789,13789,898.9,1574,0,145.62,0.113206,0.093991,40.728885,0,140.6,-0.12,-0.12,1,56.14,4,36,1,0,0,0,0,0,0,4333,5775,4333,5410,0,0,0,0,0,1,0.118962167,0.096887167,0.066824917,40.728885,24.43733004,16.29155496,0
54560a764b3fa9bd5741190348e46de3,222692,0,14837,14837,377.62,350,0,135.11,0.1169,0.100015,40.606701,0,34.48,107.4,107.4,1,39.69,6,43,0,0,0,1,0,0,0,3478,5669,3478,5305,0,1,0,0,0,0,0.12391925,0.10344875,0.072922,40.5659715,24.33957914,16.22638536,0
255512e6e67c3c4adf901c0867bb4446,29588,133493,2308,2308,2990.2,2308,0,132.09,0.1169,0.100015,40.606701,0,227.88,26.76,26.76,2,329.92,11,19.8,0,1,0,0,0,0,0,1688,5706,1688,5341,0,0,1,0,0,0,0.124174333,0.103638167,0.07286525,40.6881561,24.4128927,16.2752634,0
6446faae54c096dea69725a0a259c5de,4655,0,0,0,699.17,0,0,16.3,0.145711,0,44.31137796,0,0,13.4,13.4,1,66.72,4,13.856,0,1,0,0,0,0,0,4074,5901,4074,5543,0,0,1,0,0,0,0.149681583,0,0,44.31137526,0,0,0
b894e7713f2dc76c68bf91e8d2a5642e,1326,0,0,0,198.69,0,0,17.4,0.145711,0,44.31137796,0,0,16.92,16.92,1,19.41,4,10.392,0,0,0,0,1,0,0,4355,5816,4355,5457,0,0,1,0,0,0,0.149855333,0,0,44.35582026,0,0,0
35769856df59afe188951058873a1966,860,0,0,0,228.87,0,0,15.2,0.273957,0,59.26637796,0,0,165,165,1,171.48,3,11,0,0,1,0,0,0,0,4549,6010,4549,5645,0,0,0,0,0,1,0.26744925,0,0,57.96193026,0,0,0
6eefa8daa35251b7fd5a4d2b1409d86e,17610,0,1447,1447,1738.95,1447,0,144.01,0.115751,0.098862,40.606701,0,141.49,22.32,22.32,1,214.93,4,16.5,0,0,1,0,0,0,0,4174,5719,5340,5354,0,0,0,0,0,1,0.12310925,0.102573083,0.071800333,40.6881561,24.4128927,16.2752634,0
22dc23342f14ea066c71cc3778c0a10c,0,0,0,0,1453.16,0,0,0,0.160012,0.082114,44.31137796,0,57.86,23.4,23.4,1,113.05,4,10.392,0,0,1,0,0,0,0,4350,5682,5622,5319,0,0,1,0,0,0,0.165590083,0.0841365,0,44.26692996,0,0,1
fb849a1863ecfdf21038099fb728492a,15308,0,0,0,2274.38,0,0,18.37,0.144149,0,44.31137796,0,0,25.72,25.72,1,209.52,6,12.5,0,0,1,0,0,0,0,3534,5726,3534,5361,0,0,0,0,0,1,0.148370583,0,0,44.40026526,0,0,0
84f8c6508c989b3dadd7ea65b08c7e17,34190,0,4843,4843,206.27,234,0,18.37,0.144902,0,44.31137796,0,34.21,19.48,19.48,2,21.35,4,13.856,0,0,1,0,0,0,0,4339,5823,5092,5461,0,0,0,0,0,1,0.148090833,0,0,44.37063546,0,0,0
0cf2b0d0f107bd05dcba322bfcdb888d,1240756,0,123925,123925,4411.22,3603,0,16.23,0.164637,0.087381,44.31137796,0,405.1,22.95,22.95,1,344.92,6,13.856,1,0,0,0,0,0,0,3569,5761,3569,5396,0,1,0,0,0,0,0.168053917,0.086483417,0,44.37063546,0,0,0
ce44cb384c6c2a7ecfd86c4509b73a86,3926060,1959386,469210,469210,106.05,0,0,14.04,0.147506,0,46.30537836,0,0,28.76,28.76,2,10.12,4,13.856,0,0,1,0,0,0,0,4106,5933,4106,5568,0,0,0,0,0,1,0.150822,0,0,44.62989376,0,0,0
478eded5b580203c66daef467f8014c5,8133,0,0,0,819.88,0,0,10.48,0.164635,0.086741,44.31137796,0,0,23.76,23.76,1,90.17,6,11.5,1,0,0,0,0,0,0,3557,5749,3557,5384,0,1,0,0,0,0,0.168966333,0.086876583,0,44.38545026,0,0,0
d82fe79b54e48fc8458e10997ffbdbac,1662549,0,106463,106463,3251.46,3484,0,16.35,0.164057,0.086803,44.31137796,0,398.37,15.08,15.08,1,268.36,6,10.35,0,1,0,0,0,0,0,3346,5819,3346,5457,0,1,0,0,0,0,0.168004909,0.086408909,0,44.3477396,0,0,0
66e27569d14ed7b5d46114c429058518,250031,0,25021,25021,1264.37,0,0,19.43,0.147502,0,45.31137756,0,0,15.12,15.12,1,131.42,5,13.2,1,0,0,0,0,0,0,3800,5992,3800,5627,0,1,0,0,0,0,0.150585833,0,0,44.26693036,0,0,0
89d91200942ec946a1cffab428a0704d,8331,0,2315,2315,1694.3,2315,30,16.09,0.19923,0,45.80687796,0,465.03,33.19,33.19,2,100.41,6,10.392,0,1,0,0,0,0,0,3641,5715,5349,5259,0,0,1,0,0,0,0.198649083,0,0,45.71300546,0,0,0
2303162292fd5f7cb7038636c205ee41,130987,0,8652,8652,15031.14,8652,28,275.97,0.161936,0.136336,41.1052014,0,1115.89,219.88,219.88,1,1302.36,4,80,1,0,0,0,0,0,0,4298,5808,5442,5394,0,0,0,0,0,1,0.1485956,0.1229432,0.0864143,41.02888524,24.73733028,16.5915552,0
44f163dad811f1e54b18be2cf2f3c4f4,6207104,41532,558120,558120,1691.06,1352,0,129.61,0.115174,0.098837,40.606701,0,132.01,14.4,14.4,2,185.09,5,23.01,1,0,0,0,0,0,0,3873,5853,3873,5488,0,0,0,0,0,1,0.122695583,0.102079583,0.072524833,40.6202752,24.37216336,16.24810984,0
938ebb29822fad50bc2b32e28e39f83f,1845,0,0,0,351.13,0,28,18.37,0.182936,0,47.80087836,0,0,52.56,52.56,1,30.96,4,15,0,0,1,0,0,0,0,4210,5694,5624,5330,0,0,0,0,0,1,0.190167667,0,0,45.79156036,0,0,0
358a625e109404fab9988ef41426aa74,9122,0,499,499,1004.93,499,0,129.73,0.1169,0.100015,40.606701,0,51.45,56.9,56.9,1,104.62,6,25.097,1,0,0,0,0,0,0,3461,5699,3461,5337,0,0,0,0,0,1,0.124174333,0.103638167,0.07286525,40.6881561,24.4128927,16.2752634,0
80e0dfb07aecc74b4838458386f9b148,2036,0,0,0,304.33,0,0,16.44,0.143459,0,46.30537836,0,0,20.54,20.54,1,24.17,6,10.392,0,0,1,0,0,0,0,3439,5996,5575,5631,0,1,0,0,0,0,0.149055583,0,0,44.26693026,0,0,0
ded69a4a2eb05b42cd12768683ef1426,199,0,22,22,30.1,22,0,6.48,0.146694,0,44.31137796,0,3.27,33.06,33.06,1,3.18,4,14.49,0,0,0,0,1,0,0,4266,5727,4266,5362,0,0,0,0,0,1,0.151210083,0,0,44.40026526,0,0,0
7e8509ac5b68961085c3b464e694adb7,10009,0,0,0,1027.56,0,0,118.6,0.120372,0.103487,40.606701,0,0,27.3,27.3,1,133.28,4,15.1,0,0,1,0,0,0,0,4259,5720,4888,5356,0,0,0,0,0,1,0.127797333,0.107260917,0.07648825,40.6881561,24.4128927,16.2752634,0
32fb1dfb29c315c3452172bc66965df5,16958,0,346,346,1780.74,0,0,12.56,0.143227,0,44.31137796,0,0,4.7,4.7,1,180.41,6,12.5,1,0,0,0,0,0,0,3446,6003,5575,5638,0,0,0,0,0,1,0.147423364,0,0,44.2669304,0,0,1
c4da467575f76cfb24bbd80dc5e2fa3a,17392,0,0,0,814.99,0,0,16.63,0.144963,0,44.31137796,0,0,33.12,33.12,1,83.61,4,13.2,0,0,1,0,0,0,0,4202,6029,5594,5664,0,0,0,0,0,1,0.150211917,0,0,44.26693046,0,0,0
9f747d4a8a435d13296eb8ba99ed481e,7327,0,0,0,1065.29,0,0,16.49,0.142881,0,45.30837756,0,0,17.67,17.67,1,89.79,5,13.85,0,0,1,0,0,0,0,3990,5965,5533,5600,0,0,0,0,0,1,0.144925,0,0,44.36507876,0,0,0
ec235a413134552c4d14526c48b71195,6519,0,785,785,669.48,785,0,131.78,0.115237,0.100123,40.9390266,0,80.68,19.56,19.56,1,77.16,6,16.5,0,0,1,0,0,0,0,3405,5962,3405,5597,0,1,0,0,0,0,0.124068333,0.103734417,0.073528833,40.6073253,24.37550294,16.25959416,0
f430a1275c52a267ed481ecb1fd7aa9c,46786,51015,3715,3715,4765.07,3715,0,129.26,0.115237,0.100123,40.606701,0,368.66,10,10,2,547.65,6,30,1,0,0,0,0,0,0,3364,5921,5416,5556,0,0,0,0,0,1,0.124148583,0.10388125,0.073589833,40.728885,24.43733004,16.29155496,0
9ec5ebdaf7a5327b8308502a1be746ef,10129,44280,0,0,1523.2,0,0,16.95,0.14346,0,45.30837756,0,0,11.4,11.4,2,121.64,4,10.392,0,0,0,1,0,0,0,4158,5985,5577,5620,0,1,0,0,0,0,0.149913,0,0,44.26693036,0,0,0
5abcde32942f75f4bdb7fe95daf79f0e,21731,0,0,0,2280.93,0,0,150.06,0.117496,0.101155,40.606701,0,0,29.3,29.3,1,288.17,3,24.249,1,0,0,0,0,0,0,4658,5753,5376,5388,0,0,0,0,0,1,0.125422167,0.105107833,0.07614275,40.6745798,24.40474692,16.26983288,0
53a992b862e423722863499c46727a65,1713,0,0,0,123.94,0,0,0,0.147506,0,46.30537836,0,0,27.01,27.01,1,30.84,3,11,0,0,1,0,0,0,0,4510,5971,4510,5606,0,0,0,0,0,1,0.150822455,0,0,44.26693051,0,0,1
998a4a2fd9965b702366e3dba0459caf,1252,0,101,101,114.27,101,0,132.15,0.116902,0.100015,40.606701,0,9.43,48.24,48.24,1,13.72,5,19.3,0,0,0,0,1,0,0,3831,6023,3831,5658,0,1,0,0,0,0,0.12404325,0.103569833,0.07319325,40.5659715,24.33957914,16.22638536,0
7e7a74cf490968cc37c8c6ba8963cc4c,5731448,0,771203,771203,3798.85,3198,0,144.39,0.115174,0.098837,40.606701,0,311.33,46.28,46.28,1,384.14,5,60,1,0,0,0,0,0,0,4006,5833,4006,5468,0,0,0,0,0,1,0.1230155,0.102421833,0.072939833,40.728885,24.43733004,16.29155496,0
9a100dd87ecc1736012381616299a365,3334,0,0,0,175.02,0,0,17.27,0.144902,0,44.31137796,0,0,13.4,13.4,1,16.84,6,13.85,0,0,1,0,0,0,0,3347,5904,3347,5540,0,0,0,0,0,1,0.148611583,0,0,44.31137536,0,0,0
